Période,PCA_1,PCA_2
1984-04-01,1.9505467942788144,-1.1797696927093109
1984-05-01,1.955791625509073,-1.2063280554261968
1984-06-01,1.9470502401253085,-1.16206411756472
1984-07-01,1.814186015199821,-0.7249714022364889
1984-08-01,1.7984515215090453,-0.6452963140858315
1984-09-01,1.8124377381230683,-0.7161186146641941
1984-10-01,1.7792253065724952,-0.7836347909567978
1984-11-01,1.7547494274979551,-0.6596957649446638
1984-12-01,1.7617425358049665,-0.6951069152338444
1985-01-01,1.7897173854868784,-0.9546110864736779
1985-02-01,1.7495070127215622,-0.7509969723108851
1985-03-01,1.6988069774957286,-0.4942661327143196
1985-04-01,1.6725828213444354,-0.3614743191298893
1985-05-01,1.6918138691887172,-0.45885498242513895
1985-06-01,1.621882786118602,-0.10474347953332507
1985-07-01,1.653351773500154,-0.264093655834641
1985-08-01,1.649855219346648,-0.24638808069005014
1985-09-01,1.5676861967392628,0.1696929352078315
1985-10-01,1.5904137987370501,0.054606696767992215
1985-11-01,1.5502034259717339,0.258220810930785
1985-12-01,1.5274758239739465,0.37330704937062426
1986-01-01,1.5571941178248796,0.3406692307247117
1986-02-01,1.5034894221614434,0.4004350414592737
1986-03-01,1.282856133757133,0.6098613182211347
1986-04-01,1.1682068769895044,0.36669141817851275
1986-05-01,1.1225451660453067,0.47539345589588383
1986-06-01,1.2147013839343082,0.1554871694752009
1986-07-01,1.1845393524664254,0.2031276694003677
1986-08-01,1.1535188465877988,0.19449244679353292
1986-09-01,1.1061152733326993,0.24667285202514944
1986-10-01,1.1967008092921716,0.06063445489225825
1986-11-01,1.321317393161567,0.03928740386851729
1986-12-01,1.3635195473993857,-0.03301984374465576
1987-01-01,1.3575541912560471,-0.07782500751532313
1987-02-01,1.403251016365662,-0.07444377488834004
1987-03-01,1.3667935123345707,-0.2994000356144666
1987-04-01,1.3052161063741163,0.02901851843617384
1987-05-01,1.3109898481141373,0.22675438042244578
1987-06-01,1.3985954960869929,0.12972833647083187
1987-07-01,1.3928801304686613,0.3207132484299642
1987-08-01,1.446838903990845,0.4664862409129408
1987-09-01,1.4709689958562786,0.7253687341305763
1987-10-01,1.5551202231424588,0.8292964425774294
1987-11-01,1.4394722863977178,0.7410666131700826
1987-12-01,1.4403062201060424,0.7506382144533517
1988-01-01,1.3775285314909902,1.037812101476678
1988-02-01,1.240179838952984,1.1116516449746603
1988-03-01,1.2733148104694754,1.0648387266246295
1988-04-01,1.3249207306310156,0.8701835544866795
1988-05-01,1.319970741270049,0.9341818246112206
1988-06-01,1.258619832129762,0.9824796899960617
1988-07-01,1.2245067230265918,1.1784516502050424
1988-08-01,1.253755548833765,1.2613093514046505
1988-09-01,1.194873974855467,1.3476524410063873
1988-10-01,1.2247234826678908,1.2087644002057416
1988-11-01,1.2073566085128782,1.2786456223072367
1988-12-01,1.1727062908523853,1.4090918332558566
1989-01-01,1.1883474563295988,1.5708979978974513
1989-02-01,1.2891763611129776,1.4121767251189588
1989-03-01,1.2876330804901337,1.5331600734113295
1989-04-01,1.262273653130274,1.578584770341095
1989-05-01,1.2818554118015328,1.4439439030659351
1989-06-01,1.255627096953093,1.4459821474966916
1989-07-01,1.2785355988527713,1.4545932563671529
1989-08-01,1.2631106598446995,1.347565356424618
1989-09-01,1.2741896332568061,1.472062379633134
1989-10-01,1.3196841101149446,1.4847267422514818
1989-11-01,1.352800210120878,1.5313031502486236
1989-12-01,1.3904574442876778,1.4016939789502831
1990-01-01,1.4463623116539486,1.5013114185429035
1990-02-01,1.4615056121474554,1.3971204463231761
1990-03-01,1.5278241271125466,1.1989761459359478
1990-04-01,1.446880961562114,1.173863381426515
1990-05-01,1.4250803069476627,1.1580291287651296
1990-06-01,1.563481714407798,0.9386666257755567
1990-07-01,1.5198953108475028,1.0409793238404084
1990-08-01,1.7148636538947186,0.5120044329035568
1990-09-01,1.7509903523009862,0.45485855165450056
1990-10-01,1.7628896840286097,0.35080303263266144
1990-11-01,1.8317340288890764,0.13461176833238372
1990-12-01,1.7390726497636846,0.049751124550910165
1991-01-01,1.6934906476726042,-0.1567726442165997
1991-02-01,1.7791771350984036,-1.099842798575302
1991-03-01,1.6835520579381626,-0.351429410880662
1991-04-01,1.5883341188041709,-0.27176329636822105
1991-05-01,1.6362125513477126,-0.5966922265627939
1991-06-01,1.6264404967469042,-0.45518769976980544
1991-07-01,1.7146385373809143,-0.7110280107570964
1991-08-01,1.6147329205059633,-0.600545287502574
1991-09-01,1.5279813295196631,-0.4555970405201407
1991-10-01,1.5245581541601025,-0.6909019939641188
1991-11-01,1.4451753221798351,-0.7405287239343191
1991-12-01,1.4977349567620792,-0.7703161518299804
1992-01-01,1.3885055024348054,-0.8250890241813668
1992-02-01,1.368543463580126,-0.5618133818389348
1992-03-01,1.3341405688689,-0.5318703655876548
1992-04-01,1.4416144356589098,-1.0874202984162713
1992-05-01,1.3681793466908063,-0.8273746949080103
1992-06-01,1.4654470828218866,-0.8895594679468745
1992-07-01,1.5402556865542725,-1.2768898831437876
1992-08-01,1.6022269018827606,-1.5489537896058128
1992-09-01,1.6671580898077178,-1.810277631323831
1992-10-01,1.5144869548372615,-1.8343352138922355
1992-11-01,1.5475647002422686,-1.9663055585931835
1992-12-01,1.703757313423242,-2.3901063765038173
1993-01-01,1.600544290068803,-2.43480168923215
1993-02-01,1.574202261554675,-2.535683042288628
1993-03-01,1.5304238986820309,-2.6478013522851582
1993-04-01,1.410096816877863,-2.4032028240738894
1993-05-01,1.4190609363460718,-2.407850904418864
1993-06-01,1.5244164294512297,-2.9227357365405995
1993-07-01,1.2528394027838712,-2.496274527694406
1993-08-01,1.184866174467752,-2.3941848402801966
1993-09-01,1.0791552703491856,-2.210166962711138
1993-10-01,0.9504995189620568,-2.19964873707605
1993-11-01,0.9320219689900525,-1.8993641196128654
1993-12-01,0.8859829854581377,-1.6655025140322894
1994-01-01,0.7005473552597932,-1.523825193295572
1994-02-01,0.7484734054607185,-1.4343830425392627
1994-03-01,0.7551022278350601,-1.0963172810784774
1994-04-01,0.6130778255364673,-0.804086800719949
1994-05-01,0.6009202176188535,-0.48662990540360884
1994-06-01,0.6464292656312504,-0.38827356500428034
1994-07-01,0.5834925415461738,-0.3158371878893942
1994-08-01,0.5411968053331927,-0.014439103527331182
1994-09-01,0.5893782528780531,0.21182891575345583
1994-10-01,0.5754900357607018,0.32236401565053263
1994-11-01,0.5072308180696098,0.40888175242637076
1994-12-01,0.5205272482692599,0.2572977592190218
1995-01-01,0.5220377263137977,0.41040449101440324
1995-02-01,0.5710481517573033,0.13048174346678665
1995-03-01,0.502774973113772,0.26416212632928804
1995-04-01,0.5520114241464895,0.16242830449895543
1995-05-01,0.5028246340488325,0.2439739315153566
1995-06-01,0.47435334876544644,0.12688766502096716
1995-07-01,0.45840391805744074,0.2028449877725001
1995-08-01,0.5227927057208188,-0.13690984483842805
1995-09-01,0.5546666892704432,-0.34299847684642276
1995-10-01,0.7151959871376028,-0.6550915212365942
1995-11-01,0.6793983875833981,-0.909481531338291
1995-12-01,0.6017495456812885,-1.374090871784101
1996-01-01,0.5356861813876823,-1.391895946899334
1996-02-01,0.5160967059579187,-1.2751141227395961
1996-03-01,0.4150371483231987,-0.9720239949814785
1996-04-01,0.3800626689159655,-1.0321683273990165
1996-05-01,0.31260789875204237,-1.2425853434682468
1996-06-01,0.39029955360134405,-1.3782385255461729
1996-07-01,0.5119160915375643,-1.5761807361351565
1996-08-01,0.36713016266272275,-1.4419450665033144
1996-09-01,0.31298219025237967,-1.3519006234758426
1996-10-01,0.28943702483624806,-1.4001370772767474
1996-11-01,0.1677416458861241,-1.2545183895702021
1996-12-01,0.1050971056859724,-1.0772509074921695
1997-01-01,0.05473510201631645,-0.8052605952223258
1997-02-01,-0.0780067044254248,-0.5673139459777814
1997-03-01,-0.055873324136018566,-0.5742591605465475
1997-04-01,-0.22618992096479054,-0.5248532945833687
1997-05-01,-0.10715103075878404,-0.7300014505566562
1997-06-01,-0.19547456793615892,-0.5409670376044706
1997-07-01,-0.22450107877109046,-0.5400772507637013
1997-08-01,-0.4957691370949244,-0.10337402460149997
1997-09-01,-0.43015298878119096,0.15409577982039996
1997-10-01,-0.509355802910675,0.06104256001108331
1997-11-01,-0.4320990864453246,0.2337580436691965
1997-12-01,-0.6392873948750615,0.5427798047899819
1998-01-01,-0.6138606783525202,0.4781757859779401
1998-02-01,-0.7018835218715113,0.6291365345804035
1998-03-01,-0.699564407697932,0.8705625136041589
1998-04-01,-0.7257917613463466,0.7484233268086744
1998-05-01,-0.8335041193426023,0.978994049863423
1998-06-01,-0.849503664137824,1.0906417546647427
1998-07-01,-0.8537542438685436,0.993216780970542
1998-08-01,-0.7148364786701361,0.7877897753646733
1998-09-01,-0.8362186856886835,0.6038553666647444
1998-10-01,-0.8024371673616455,0.3079753844205905
1998-11-01,-0.8144417707162442,0.20514272411991252
1998-12-01,-0.7590849290092404,-0.15280414463181216
1999-01-01,-0.818161475624342,-0.03861342021135689
1999-02-01,-0.8086188741879757,0.1196137641937953
1999-03-01,-0.7224127857077496,-0.10619311856126445
1999-04-01,-0.8520866925438921,0.14669182830031677
1999-05-01,-0.8910714335620257,0.4027723099536882
1999-06-01,-0.9187561170557235,0.4397205276539019
1999-07-01,-0.869105339945988,0.7580753958592165
1999-08-01,-0.769859366021204,0.9668616434454972
1999-09-01,-0.9821807866187618,1.4065693346821118
1999-10-01,-0.9976881286867159,1.7836450932049348
1999-11-01,-1.0863085255126559,1.9305619943174406
1999-12-01,-1.0411186512375294,2.0485861647265167
2000-01-01,-0.8742391994606084,1.7500915728004394
2000-02-01,-0.9064440124145731,1.797536842460016
2000-03-01,-0.9946092568302145,1.8651610792646935
2000-04-01,-0.9530576331252033,1.8772504852358782
2000-05-01,-1.0066413339498466,1.9018108209471192
2000-06-01,-0.9788784042693673,1.956452812934414
2000-07-01,-0.9908074577861554,2.0633441821296357
2000-08-01,-0.9633258138575069,2.1279622882822866
2000-09-01,-0.9896841118783718,2.1838107603656334
2000-10-01,-0.9781572275537413,2.1812393606105567
2000-11-01,-0.9534751388807533,1.9872762846470196
2000-12-01,-1.0522639757734735,2.000626803868735
2001-01-01,-0.9611893030669071,1.8702703832053493
2001-02-01,-1.0103206371031246,1.8927031543104411
2001-03-01,-1.071749915506989,1.9625184125887334
2001-04-01,-0.8230903306723217,1.4413692287556517
2001-05-01,-0.8120594906692978,1.264071491482274
2001-06-01,-0.8155457148549246,1.182542592428634
2001-07-01,-0.6869561564190649,0.941758593100679
2001-08-01,-0.8699205091765282,0.9344900435719214
2001-09-01,-0.7335392955612184,0.6808879824053573
2001-10-01,-0.6785935535836672,0.27959952258306897
2001-11-01,-0.6163441205116873,0.20587610343811039
2001-12-01,-0.6312381872025662,0.32791767842559766
2002-01-01,-0.6602329380246801,0.4498143303952672
2002-02-01,-0.6962694005208211,0.5692025051424272
2002-03-01,-0.7120039604967899,0.727067277688195
2002-04-01,-0.8279152266109657,0.9565211654117786
2002-05-01,-0.7724040192981845,0.9558459549595749
2002-06-01,-0.7742670103866746,0.8534999137015122
2002-07-01,-0.6994423316275115,0.6041156898954946
2002-08-01,-0.8597121122191331,0.5832941481006929
2002-09-01,-0.7803027072821542,0.36952596914234787
2002-10-01,-0.6958090323840183,0.2596574171778136
2002-11-01,-0.8011376654727387,0.4572915251945005
2002-12-01,-0.690466089884735,0.4236172666930037
2003-01-01,-0.9196328506193636,0.1479480236990112
2003-02-01,-1.010432256503892,0.06378978086539948
2003-03-01,-0.8425177866019063,-0.467854977835685
2003-04-01,-0.7920019529909612,-0.7012343489574152
2003-05-01,-0.766774385664396,-0.3731090265118737
2003-06-01,-0.7994196661654748,-0.3556814192431327
2003-07-01,-0.8891251391038394,-0.0640462021187782
2003-08-01,-0.8527933770039478,-0.0019271407082086648
2003-09-01,-0.82537635604018,-0.047653260426288924
2003-10-01,-1.0656185655896875,0.011999731793074273
2003-11-01,-0.9673804697285878,0.18944279820476811
2003-12-01,-1.05012685634902,0.3213522065137894
2004-01-01,-1.2297576721449515,0.6575235269189663
2004-02-01,-1.2981419725650276,0.5901887574343039
2004-03-01,-1.301263966646538,0.5475756570147068
2004-04-01,-1.2372996506146048,0.6341366565651724
2004-05-01,-1.1919006750424248,0.6710748941035881
2004-06-01,-1.246979670359018,0.6604945307874663
2004-07-01,-1.3255215083367993,0.807043060408047
2004-08-01,-1.1094261162258143,0.6412332168433484
2004-09-01,-1.3555059338581428,0.8136346060624665
2004-10-01,-1.4675480193248935,0.8773972715737374
2004-11-01,-1.3424019910351477,0.6238941388931636
2004-12-01,-1.4196322575588023,0.7388066706228255
2005-01-01,-1.4643530921811094,0.8117681570832608
2005-02-01,-1.3988838778871528,0.7772730812680405
2005-03-01,-1.2303869296328946,0.6761624041818449
2005-04-01,-1.4700899700344283,0.6778326588163155
2005-05-01,-1.3752887723670688,0.39280942528224844
2005-06-01,-1.4191014792872465,0.45668408211165484
2005-07-01,-1.4248618883991244,0.37617899628110313
2005-08-01,-1.3866440293590168,0.33640255242619793
2005-09-01,-1.5923525267772611,0.39124206495793046
2005-10-01,-1.425581024129584,0.4827052158214445
2005-11-01,-1.660435924010105,0.6525271840287427
2005-12-01,-1.6246046871786575,0.7235462866693627
2006-01-01,-1.6336135592057477,0.790575746146588
2006-02-01,-1.5235260509824406,0.5578488668697495
2006-03-01,-1.628185560942442,0.6941779357717421
2006-04-01,-1.524630006325607,0.7640364898894253
2006-05-01,-1.6722289573211484,1.0146866869892621
2006-06-01,-1.65242112005948,0.9694380315439988
2006-07-01,-1.5774336827828226,1.096697703630499
2006-08-01,-1.5647496484811996,1.0977475565240422
2006-09-01,-1.7035281643064368,1.2257632344403904
2006-10-01,-1.5379745213637606,1.305504879772796
2006-11-01,-1.5386028562166298,1.4100650024816734
2006-12-01,-1.6243803926517835,1.3675470229537796
2007-01-01,-1.5272972210864975,1.3106935804491286
2007-02-01,-1.616933770027384,1.509261158752678
2007-03-01,-1.7001506617968036,1.5789910809367158
2007-04-01,-1.4857324191863752,1.6341704136167814
2007-05-01,-1.6430614543104003,1.78271108133973
2007-06-01,-1.5888625925246114,1.8617427802577244
2007-07-01,-1.574942605038289,1.8139863084342285
2007-08-01,-1.6429694495847564,1.7462631637476371
2007-09-01,-1.4741363096494469,1.5660990818917806
2007-10-01,-1.5213735694260997,1.6608195310230112
2007-11-01,-1.4485502148489837,1.5979135307887573
2007-12-01,-1.4417720523860742,1.5826642918073786
2008-01-01,-1.4873529442255349,1.6346901140666525
2008-02-01,-1.538101810937753,1.5639198166058355
2008-03-01,-1.4817267862139183,1.4882046365514947
2008-04-01,-1.5760394504600754,1.4039498323936972
2008-05-01,-1.1706923929014803,0.9062588823041998
2008-06-01,-1.0462127804128252,0.6178528533340342
2008-07-01,-1.0715388029185273,0.3129457426912798
2008-08-01,-0.9937109423027383,0.0923576777167775
2008-09-01,-0.9322173770963942,-0.137912761378901
2008-10-01,-0.7478058140263014,-1.1451709999546398
2008-11-01,-0.36054255611274183,-1.7352396289017924
2008-12-01,-0.2854646729353347,-2.0646126449261
2009-01-01,-0.15902601707910474,-2.5583762545139104
2009-02-01,-0.06677155735508102,-2.6238277821565457
2009-03-01,0.047627740592661394,-2.7033458846402127
2009-04-01,-0.06339708051079666,-2.8275674565139064
2009-05-01,-0.11262707745353882,-2.7689925297962987
2009-06-01,-0.22930259458745367,-2.4562667465904657
2009-07-01,-0.2702786298263198,-2.304377211205825
2009-08-01,-0.4582671742522945,-1.9588240117077955
2009-09-01,-0.5422473295891416,-1.677693460093266
2009-10-01,-0.6192688086570624,-1.523959717496559
2009-11-01,-0.7162089098188344,-1.3222430581860354
2009-12-01,-0.7162282485670215,-1.3247108233186287
2010-01-01,-0.7921711394849708,-1.114523100443212
2010-02-01,-0.7737781984679029,-1.0950970625590168
2010-03-01,-0.899222834856386,-1.0618787579384477
2010-04-01,-0.9320400021495735,-0.7353994669097358
2010-05-01,-1.0598203181373025,-0.6001364278901555
2010-06-01,-1.0262246122277814,-0.6709279036844233
2010-07-01,-1.1084971279996267,-0.44658972877505887
2010-08-01,-1.1179827866066168,-0.3385265961207795
2010-09-01,-1.2499122986435731,-0.09258356332967284
2010-10-01,-1.263436058859858,0.05747518131926579
2010-11-01,-1.3205349088504021,0.20097409642342506
2010-12-01,-1.3832819931924718,0.4186993571649504
2011-01-01,-1.4682456933651427,0.5566375169098386
2011-02-01,-1.4905570171244258,0.6856629492634397
2011-03-01,-1.426824525508822,0.6730758586876414
2011-04-01,-1.2772848471803517,0.5422283195526689
2011-05-01,-1.513333373318458,0.6255460598296357
2011-06-01,-1.3382558632820436,0.46208478433508116
2011-07-01,-1.4109607896525829,0.36830827491700485
2011-08-01,-1.3457200404154392,-0.1287132422127774
2011-09-01,-1.3165798233010293,-0.4282364823275002
2011-10-01,-1.2771398684427542,-0.5229254138695651
2011-11-01,-1.3152438261580592,-0.5958723205023875
2011-12-01,-1.2170484143645688,-0.784937949758194
2012-01-01,-1.1943956903573896,-0.9867562948719457
2012-02-01,-1.2874847923657435,-0.9574664860643789
2012-03-01,-1.3072455531578233,-0.7764725565174565
2012-04-01,-1.3839213500345051,-0.6574928471789251
2012-05-01,-1.2528183977392524,-1.1169531575074216
2012-06-01,-1.2121395376042217,-1.2630653899772568
2012-07-01,-1.299992358408853,-1.3666216396189368
2012-08-01,-1.4508279004287,-1.3794377450642734
2012-09-01,-1.27041714304915,-1.6071567929811452
2012-10-01,-1.2437363444732568,-1.908170737967379
2012-11-01,-1.281306155289223,-1.788210828701505
2012-12-01,-1.3539373750826649,-1.710271243485802
2013-01-01,-1.323459842088495,-1.778346133403154
2013-02-01,-1.4089891305206872,-1.6930925254414078
2013-03-01,-1.4233537931705247,-1.8803931100181548
2013-04-01,-1.5613930339705406,-1.9957956504056584
2013-05-01,-1.5454608049033127,-1.9195765336707498
2013-06-01,-1.4205142670622,-1.8689065773505913
2013-07-01,-1.3698077996260798,-1.6972154301806077
2013-08-01,-1.3624943493404402,-1.437341977474271
2013-09-01,-1.4703317564420852,-1.062436608316223
2013-10-01,-1.4150867364113098,-1.0518659952431146
2013-11-01,-1.5213224700393837,-1.0524769032573293
2013-12-01,-1.4452067903730803,-1.1398105814941542
2014-01-01,-1.3671887075558546,-1.087335435083679
2014-02-01,-1.5051274777953052,-1.0548473013204596
2014-03-01,-1.50004384967913,-0.9817738260792438
2014-04-01,-1.5378234648047144,-1.0092786793769841
2014-05-01,-1.4588126366224983,-1.1435546596649069
2014-06-01,-1.5618551451767215,-1.1356132990952372
2014-07-01,-1.651391985088476,-1.1785358667348387
2014-08-01,-1.5476763387805075,-1.39645761162152
2014-09-01,-1.615595512387464,-1.4313221053138143
2014-10-01,-1.5697026036114112,-1.549012187339285
2014-11-01,-1.5340183331907637,-1.4503816476500822
2014-12-01,-1.7875678352346227,-1.291917819483033
2015-01-01,-1.7690994482597144,-1.2018145847920334
2015-02-01,-1.8799211222466883,-1.0687508171410256
2015-03-01,-1.9065482850880375,-0.9843787949208632
2015-04-01,-1.9205377495312403,-0.9527078988897345
2015-05-01,-1.910985130699512,-0.8031344759112299
2015-06-01,-1.8952271961478042,-0.6620476779791212
2015-07-01,-1.8397765200008735,-0.6492164532737511
2015-08-01,-1.9426451408565788,-0.4644412559012415
2015-09-01,-1.9903336610493283,-0.47952974195451903
2015-10-01,-2.0006182200229983,-0.3618857430898258
2015-11-01,-1.847715037359974,-0.47444711894433106
2015-12-01,-1.8400501770695974,-0.5729360344623562
2016-01-01,-1.9832188025410276,-0.27746542102733146
2016-02-01,-2.0018461077030705,-0.39516897956756203
2016-03-01,-1.9695159248661083,-0.43649240922409366
2016-04-01,-2.014230755177808,-0.3822063829041363
2016-05-01,-1.944701871309543,-0.2901548729617942
2016-06-01,-1.908981016346541,-0.4493985887002276
2016-07-01,-1.9385403371041658,-0.3615763945284201
2016-08-01,-2.047212310525467,-0.3155676931278925
2016-09-01,-1.9894503787735525,-0.3480848701927835
2016-10-01,-1.963558851260698,-0.3634378970290464
2016-11-01,-2.044017049162063,-0.2590078871756896
2016-12-01,-2.0327661823212546,-0.07585281077980366
2017-01-01,-1.9542733495138953,0.03176715121848053
2017-02-01,-1.876312028911893,0.046557008481161934
2017-03-01,-2.000423359956778,0.11820061908527164
2017-04-01,-1.9438022144034657,0.10846894767047123
2017-05-01,-2.114215320583551,0.26764501736349816
2017-06-01,-2.093568878380901,0.3268430673962718
2017-07-01,-2.0736454876325743,0.41077607038184877
2017-08-01,-2.1437341392825644,0.5171002714412984
2017-09-01,-2.2299380008688967,0.5862482678954793
2017-10-01,-2.154739268163915,0.7099579724197963
2017-11-01,-2.2112880924417757,0.7888196648603757
2017-12-01,-2.32892042772239,0.9731280980835572
2018-01-01,-2.1111380718049966,0.6936658947400258
2018-02-01,-2.162096303666029,0.6855913836132348
2018-03-01,-2.2552300825720115,0.6971734575332085
2018-04-01,-2.1429796003816235,0.6169018481576707
2018-05-01,-2.050285588143667,0.41906536569097136
2018-06-01,-2.1815394521262337,0.49256832483706003
2018-07-01,-2.1262758957213928,0.45384176301906715
2018-08-01,-2.1293481606799896,0.4118654888381119
2018-09-01,-2.0444819009743878,0.32417120007785316
2018-10-01,-2.1015005245144445,0.31993927398132116
2018-11-01,-2.0289466592269094,0.2698521903415247
2018-12-01,-2.0545548623733407,0.0517915654521529
2019-01-01,-2.111742971572179,0.13468125885910304
2019-02-01,-2.136862636238019,0.1723589218479299
2019-03-01,-2.172171355951532,0.2675258194919874
2019-04-01,-2.1400067437280716,0.4131602695043087
2019-05-01,-2.265777802275298,0.49432510860358236
2019-06-01,-2.1044388052443477,0.3225912987768367
2019-07-01,-2.187824220382702,0.31048453640378154
2019-08-01,-2.1358674803424744,0.21316194026233806
2019-09-01,-2.2301914478368845,0.37382693403474876
2019-10-01,-2.164663950006862,0.3768711740724556
2019-11-01,-2.090190788330826,0.33476773872731697
2019-12-01,-1.952269030658485,0.2052825206673691
2020-01-01,-2.0232771576189092,0.37090701885652694
2020-02-01,-2.1442790379864194,0.4035396234893524
2020-03-01,-0.6337105291344055,-1.5664706924365983
2020-04-01,0.5919581488112063,-3.60302475251866
2020-05-01,0.17221225368305265,-3.314815399860529
2020-06-01,-0.6935762223137004,-1.950675401583519
